ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
1999-11-10,13.739655627623893,2.4092784733131487,16.061238481172687,13.739655627623893,13.739655627623893,-0.30443549984475055,-0.30443549984475055,-0.30443549984475055,-0.00030065994859162885,-0.00030065994859162885,-0.00030065994859162885,-0.3041348398961589,-0.3041348398961589,-0.3041348398961589,0.0,0.0,0.0,9.556816698933474
1999-11-11,13.73977614335406,2.311585366457652,16.189751196733422,13.73977614335406,13.73977614335406,-0.32771950752895995,-0.32771950752895995,-0.32771950752895995,-0.006403302799994631,-0.006403302799994631,-0.006403302799994631,-0.3213162047289653,-0.3213162047289653,-0.3213162047289653,0.0,0.0,0.0,9.236983472095915
1999-11-12,13.739896659084227,2.113410836580061,15.759714787541421,13.739896659084227,13.739896659084227,-0.36079622523302424,-0.36079622523302424,-0.36079622523302424,-0.021546152139007603,-0.021546152139007603,-0.021546152139007603,-0.3392500730940166,-0.3392500730940166,-0.3392500730940166,0.0,0.0,0.0,8.782593809394797
1999-11-13,13.740017174814396,1.932313933090947,15.353762719752915,13.740017174814396,13.740017174814396,-0.363232132780534,-0.363232132780534,-0.363232132780534,-0.005245551846654947,-0.005245551846654947,-0.005245551846654947,-0.3579865809338791,-0.3579865809338791,-0.3579865809338791,0.0,0.0,0.0,8.749201431965396
1999-11-14,13.740137690544563,1.607639060984097,15.624155742331702,13.740137690544563,13.740137690544563,-0.3673767373790422,-0.3673767373790422,-0.3673767373790422,0.010181840655583073,0.010181840655583073,0.010181840655583073,-0.3775585780346253,-0.3775585780346253,-0.3775585780346253,0.0,0.0,0.0,8.692330734653494
1999-11-15,13.740258206274731,1.5647466933632281,15.624923081318387,13.740258206274731,13.740258206274731,-0.38707293451411345,-0.38707293451411345,-0.38707293451411345,0.010907444896312174,0.010907444896312174,0.010907444896312174,-0.39798037941042563,-0.39798037941042563,-0.39798037941042563,0.0,0.0,0.0,8.42177614139034
1999-11-16,13.740378722004898,1.4699684508948963,14.657650608220072,13.740378722004898,13.740378722004898,-0.40684053815387666,-0.40684053815387666,-0.40684053815387666,0.012406381182324696,0.012406381182324696,0.012406381182324696,-0.41924691933620134,-0.41924691933620134,-0.41924691933620134,0.0,0.0,0.0,8.15023564830635
1999-11-17,13.740499237735067,1.0325498066940206,14.497408726657254,13.740499237735067,13.740499237735067,-0.4416339944199851,-0.4416339944199851,-0.4416339944199851,-0.00030065994858252416,-0.00030065994858252416,-0.00030065994858252416,-0.44133333447140255,-0.44133333447140255,-0.44133333447140255,0.0,0.0,0.0,7.67222767404937
1999-11-18,13.740619753465236,0.1491819638091682,14.459746292458668,13.740619753465236,13.740619753465236,-0.4705982951284009,-0.4705982951284009,-0.4705982951284009,-0.006403302799972872,-0.006403302799972872,-0.006403302799972872,-0.46419499232842804,-0.46419499232842804,-0.46419499232842804,0.0,0.0,0.0,7.2743075234768675
1999-11-19,13.740740269195403,0.27850770591977436,13.602956367170963,13.740740269195403,13.740740269195403,-0.5093141227774503,-0.5093141227774503,-0.5093141227774503,-0.021546152139005258,-0.021546152139005258,-0.021546152139005258,-0.487767970638445,-0.487767970638445,-0.487767970638445,0.0,0.0,0.0,6.74238719267736
